phi_LOS,f_D,f_D_dot,time
-1947626.62801288,-1647.02453115582,-270.579161979025,288
-1949543.54809359,-1916.92008071253,-269.895549556706,289
-1951729.57029887,-2186.0222052827,-269.10212457017,290
-1954183.79302369,-2454.22272482235,-268.200519539649,291
-1956905.20832576,-2721.41530207009,-267.192577247741,292
-1959892.70396704,-2987.49564127252,-266.080339202425,293
-1963145.06564618,-3252.36167914653,-264.866037874017,294
-1966660.97941466,-3515.9137684817,-263.552089335164,295
-1970439.03425872,-3778.05484405346,-262.141075571766,296
-1974477.72484187,-4038.69058315409,-260.635739100631,297
-1978775.45439422,-4297.72955234419,-259.038969190093,298
-1983330.53773497,-4555.08334075543,-257.353788411245,299
-1988141.20441452,-4810.66667955252,-255.583338797092,300
-1993205.60197255,-5064.39755802648,-253.730878473958,301
-1998521.79925296,-5316.19728040951,-251.799722383032,302
-2004087.78999482,-5565.99074185896,-249.793461449444,303
-2009901.48999655,-5813.70000173431,-247.709259875352,304
-2015960.76453081,-6059.2745342541,-245.574532519793,305
-2022263.39726771,-6302.63273689756,-243.35820264346,306
-2028807.11618308,-6543.71891537029,-241.086178472731,307
-2035589.59216554,-6782.47598246741,-238.757067097118,308
-2042608.44237368,-7018.85020813975,-236.374225672334,309
-2049861.23397516,-7252.79160147859,-233.941393338842,310
-2057345.48775243,-7484.25377726601,-231.462175787427,311
-2065058.68171977,-7713.19396734447,-228.940190078458,312
-2072998.25469326,-7939.57297348534,-226.379006140865,313
-2081161.60981814,-8163.35512488522,-223.782151399879,314
-2089546.118045,-8384.50822685473,-221.15310196951,315
-2098149.1215421,-8603.00349710207,-218.495270247338,316
-2106967.93704123,-8818.81549912784,-215.812002025777,317
-2115999.85910886,-9031.92206763383,-213.106568505988,318
-2125242.16333509,-9242.30422623176,-210.382158597931,319
-2134692.10943815,-9449.94610306015,-207.641876828391,320
-2144346.94427693,-9654.83483877266,-204.888735712506,321
-2154203.90476947,-9856.9604925462,-202.125653773546,322
-2164260.22071178,-10056.3159423042,-199.355449758004,323
-2174513.11749742,-10252.8967856443,-196.58084334014,324
-2184959.81873281,-10446.7012353884,-193.804449744057,325
-2195597.54874688,-10637.7300140671,-191.028778678738,326
-2206423.53499396,-10825.986247086,-188.256233018823,327
-2217435.010351,-11011.4753570426,-185.489109956659,328
-2228629.21530614,-11194.2049551331,-182.729598090518,329
-2240003.40003876,-11374.1847326211,-179.979777487926,330
-2251554.82639445,-11551.4263556921,-177.241623071022,331
-2263280.76975256,-11725.9433581093,-174.51700241724,332
-2275178.52078857,-11897.7510360074,-171.80767789809,333
-2287245.38713355,-12066.8663449814,-169.115308973938,334
-2299478.69493214,-12233.3077985882,-166.441453606822,335
-2311875.79029869,-12397.0953665539,-163.787567965686,336
-2324434.04067826,-12558.2503795726,-161.155013018753,337
-2337150.83610745,-12716.7954291883,-158.54504961567,338
-2350023.59040187,-12872.7542944215,-155.958865233231,339
-2363049.74217858,-13026.151776704,-153.397482282482,340
-2376226.75607215,-13177.0138935735,-150.862116869539,341
-2389552.12280425,-13325.3667320986,-148.352838525083,342
-2403023.36320223,-13471.2403979809,-145.873665882275,343
-2416638.00857185,-13614.6453696196,-143.404971638694,344
-2430393.66014084,-13755.6515689944,-141.006199374795,345
-2444287.91555234,-13894.2554114992,-138.603842504788,346
-2458318.40735316,-14030.4918008153,-136.236389316153,347
-2472482.80297895,-14164.3956257896,-133.903824974317,348
-2486778.79971822,-14295.9967392702,-131.601113480516,349
-2501204.12653406,-14425.3268158464,-129.330076576211,350
-2515756.54394672,-14552.4174126554,-127.090596809052,351
-2530433.84437734,-14677.3004306215,-124.883017966058,352
-2545233.85229825,-14800.0079209036,-122.707490282133,353
-2560154.42437622,-14920.5720779705,-120.564157066867,354
-2575193.4495559,-15039.0251796795,-118.453101709019,355
-2590348.84910585,-15155.3995499532,-116.374370273668,356
-2605618.57662189,-15269.7275160453,-114.327966092154,357
-2621000.6179938,-15382.041371908,-112.313855862711,358
-2636492.99133542,-15492.3733416228,-110.331969714724,359
-2652093.7468831,-15600.7555476781,-108.382206055336,360
-2667800.96686103,-15707.2199779316,-106.464430253487,361
-2683612.76532032,-15811.7984592826,-104.578481351025,362
-2699527.28794965,-15914.5226293309,-102.724170048255,363
-2715542.71186325,-16015.423913605,-100.901284274179,364
-2731657.24536352,-16114.533500263,-99.1095866579562,365
-2747869.12768537,-16211.882321856,-97.3488215929829,366
