phi_LOS,f_D,f_D_dot,time
-2928541.67537738,-2952.37860227842,-160.938923604321,314
-2931654.50306417,-3112.82768678293,-160.449084504507,315
-2934927.27515315,-3272.77208897844,-159.944402195513,316
-2938359.452624,-3432.17747085122,-159.405381872784,317
-2941950.48364031,-3591.03101631347,-158.853545462247,318
-2945699.78168586,-3749.29804554768,-158.267029234208,319
-2949606.74953338,-3906.96784752468,-157.669801976997,320
-2953670.75497676,-4064.00544337835,-157.037595853675,321
-2957891.15727278,-4220.40229602205,-156.396852643695,322
-2962267.28044068,-4376.12316789664,-155.720871874597,323
-2966798.4421914,-4531.16175072175,-155.038582825102,324
-2971483.92478096,-4685.48258955823,-154.320838836487,325
-2976323.0064329,-4839.08165194001,-153.599062381778,326
-2981314.92972835,-4991.92329544714,-152.841643507127,327
-2986458.93553753,-5144.00580918789,-152.082513740752,328
-2991754.22892502,-5295.29338748474,-151.287578296848,329
-2997200.01559633,-5445.78667131485,-150.493283830117,330
-3002795.46531184,-5595.44971550582,-149.663044190966,331
-3008539.75084984,-5744.28553799726,-148.835822491441,332
-3014432.00892121,-5892.25807136856,-147.9725333713,333
-3020471.38164567,-6039.37272446929,-147.114653100725,334
-3026656.97496546,-6185.59331978997,-146.220595320687,335
-3032987.90263119,-6330.92766572582,-145.334345935844,336
-3039463.24211504,-6475.33948385017,-144.411818124354,337
-3046082.08109648,-6618.83898143424,-143.499497584067,338
-3052843.47087863,-6761.38978215074,-142.550800716504,339
-3059746.47536193,-6903.00448330771,-141.61470115697,340
-3066790.12197458,-7043.6466126428,-140.642129335087,341
-3073973.45311912,-7183.33114454476,-139.684531901963,342
-3081295.47462167,-7322.02150255349,-138.690358008724,343
-3088755.20964189,-7459.73502021981,-137.713517666329,344
-3096351.64464819,-7596.43500629207,-136.699986072257,345
-3104083.78578377,-7732.14113558549,-135.706129293423,346
-3111950.60234367,-7866.81655990006,-134.67542431457,347
-3119951.08572351,-8000.48337983526,-133.666819935199,348
-3128084.18986505,-8133.10414154362,-132.620761708356,349
-3136348.89478639,-8264.70492133917,-131.600779795554,350
-3144744.14735753,-8395.25257113529,-130.547649796121,351
-3153268.89355905,-8524.74620152125,-129.493630385958,352
-3161922.09568324,-8653.20212419704,-128.455922675785,353
-3170702.67998497,-8780.58430172922,-127.382177532185,354
-3179609.60203315,-8906.92204817245,-126.337746443227,355
-3188641.77995358,-9032.17792043788,-125.255872265436,356
-3197798.16359191,-9156.3836383312,-124.205717893317,357
-3207077.66505458,-9279.50146266492,-123.11782433372,358
-3216479.23021932,-9401.56516473647,-122.063702071551,359
-3226001.76698872,-9522.53676940454,-120.97160466807,360
-3235644.21900224,-9642.4520135182,-119.915244113654,361
-3245405.49167447,-9761.27267223364,-118.820658715442,362
-3255284.52806556,-9879.03639108874,-117.763718855102,363
-3265280.23273294,-9995.70466738194,-116.668276293203,364
-3275391.54972625,-10111.3169933055,-115.612325923517,365
-3285617.38429883,-10225.8345725858,-114.517579280306,366
-3295956.68296945,-10339.2986706188,-113.46409803303,367
-3306408.35315323,-10451.6701837732,-112.371513154358,368
-3316971.34523406,-10562.9920808347,-111.321897061542,369
-3327644.57016645,-10673.2249323851,-110.232851550449,370
-3338426.98351271,-10782.4133462654,-109.1884138803,371
-3349317.50105545,-10890.5175427366,-108.104196471162,372
-3360315.08475904,-10997.5837035924,-107.066160855815,373
-3371418.65644473,-11103.5716856886,-105.987982096151,374
-3382627.18561379,-11208.5291690635,-104.957483374979,375
-3393939.60125237,-11312.4156385753,-103.886469511781,376
-3405354.88145281,-11415.2802004437,-102.864561868366,377
-3416871.9634042,-11517.0819513919,-101.801750948187,378
-3428489.83476243,-11617.8713582298,-100.789406837896,379
-3440207.441881,-11717.6071185633,-99.7357603334822,380
-3452023.78287265,-11816.3409916568,-98.7338730935007,381
-3463937.8141355,-11914.0312628471,-97.6902711903676,382
-3475948.54504858,-12010.7309130765,-96.6996502294205,383
-3488054.94286483,-12106.3978162515,-95.6669031749479,384
-3500256.02896554,-12201.0861007124,-94.6882844609208,385
-3512550.78219121,-12294.7532256655,-93.6671249531209,386
-3524938.2365913,-12387.4544000956,-92.7011744300835,387
-3537417.38325225,-12479.14666095,-91.6922608544119,388
-3549987.26948888,-12569.8862366239,-90.739575673826,389
-3562646.89922676,-12659.6297378852,-89.7435012613423,390
-3575395.33357089,-12748.4343441245,-88.8046062393114,391
-3588231.58981949,-12836.2562486022,-87.8219044776633,392
-3601154.74333086,-12923.1535113701,-86.8972627678886,393
-3614163.82523891,-13009.0819080505,-85.9283966803923,394
-3627257.92556145,-13094.1003225408,-85.0184144903906,395
-3640436.08967457,-13178.1641131178,-84.0637905769981,396
-3653697.42260321,-13261.3329286426,-83.168815524783,397
-3667040.98431924,-13343.5617160336,-82.2287873909809,398
-3680465.89514094,-13424.9108216963,-81.3491056626663,399
