phi_LOS,f_D,f_D_dot,time
-5142574.37963015,-18148.7528104233,-32.8766224691644,496
-5160755.66941079,-18181.2897806466,-32.5369702233002,497
-5178969.10514653,-18213.4357357314,-32.1459550848231,498
-5197214.3557318,-18245.250585271,-31.8148495396599,499
-5215491.03911546,-18276.683383665,-31.432798394002,500
-5233798.83251024,-18307.7933947733,-31.1100111082196,501
-5252137.36262381,-18338.5301135695,-30.7367187961936,502
-5270506.3147627,-18368.9521388952,-30.4220253257081,503
-5288905.32419319,-18399.0094304923,-30.0572915971279,504
-5307334.08409621,-18428.7599030137,-29.7504725214094,505
-5325792.23809813,-18458.1540019205,-29.3940989067778,506
-5344279.48703921,-18487.2489410825,-29.0949391620234,507
-5362795.48271367,-18515.9956744583,-28.746733375825,508
-5381339.93340981,-18544.4506961433,-28.4550216849893,509
-5399912.4989002,-18572.565490393,-28.1147942496464,510
-5418512.89471457,-18600.3958143685,-27.8303239755332,511
-5437140.78841757,-18627.893702995,-27.4978886265308,512
-5455795.9025791,-18655.1141615314,-27.2204585364088,513
-5474477.91237668,-18682.0097975768,-26.895636045374,514
-5493186.5472201,-18708.6348434193,-26.6250458424911,515
-5511921.48972188,-18734.9425017815,-26.3076583622023,516
-5530682.47594043,-18760.9862185502,-26.0437167687342,517
-5549469.19575007,-18786.7198096383,-25.7335910880938,518
-5568281.39166672,-18812.1959166564,-25.4761070180684,519
-5587118.76065836,-18837.3689916413,-25.173074984923,520
-5605981.05151442,-18862.2908560606,-24.9218644192442,521
-5624867.96813266,-18886.9166182317,-24.625762171112,522
-5643779.26538819,-18911.2972555328,-24.3806373011321,523
-5662714.6539713,-18935.3885831088,-24.0913275759667,524
-5681673.89457801,-18959.2406067159,-23.8520236071199,525
-5700656.70486931,-18982.8102912977,-23.5696845818311,526
-5719662.84993167,-19006.1450623563,-23.3347710585222,527
-5738692.05895188,-19029.2090202095,-23.0639578532428,528
-5757744.07690344,-19052.0179515686,-22.8089313590899,529
-5776818.68928714,-19074.6123836972,-22.5944321285933,530
-5795915.61625175,-19096.9269646043,-22.3145809071139,531
-5815034.64136047,-19119.0251087258,-22.0981441214681,532
-5834175.50292092,-19140.8615604434,-21.8364517176524,533
-5853337.98653663,-19162.4836157123,-21.6220552688465,534
-5872521.8373114,-19183.8507747771,-21.3671590648592,535
-5891726.84564135,-19205.0083299465,-21.1575551694259,536
-5910952.76250339,-19225.9168620342,-20.9085320876911,537
-5930199.38314894,-19246.6206455585,-20.7037835242227,538
-5949466.46423813,-19267.0810891893,-20.4604436308146,539
-5968753.80574636,-19287.3415082237,-20.2604190343991,540
-5988061.16988348,-19307.3641371196,-20.0226288959384,541
-6007388.36120806,-19327.1913245786,-19.8271874589846,542
-6026735.14735242,-19346.7861443646,-19.5948197860271,543
-6046101.33731968,-19366.1899672579,-19.4038228932768,544
-6065486.70404154,-19385.366721862,-19.1767546040937,545
-6084891.06083159,-19404.3567900471,-18.9900681851432,546
-6104314.18580027,-19423.1249686806,-18.7681786334142,547
-6123755.89644009,-19441.7106398232,-18.585671142675,548
-6143215.97592468,-19460.0794845931,-18.3688447698951,549
-6162694.2457973,-19478.2698726142,-18.1903880210593,550
-6182190.49418007,-19496.2483827723,-17.9785101581365,551
-6201704.54654291,-19514.052362836,-17.803980063647,552
-6221236.19584661,-19531.6493037073,-17.5969408713281,553
-6240785.27136642,-19549.0755198067,-17.4262160994112,554
-6260351.57079417,-19566.2994277477,-17.223907941021,555
-6279934.92709229,-19583.3562981188,-17.0568703711033,556
-6299535.14257907,-19600.2154867845,-16.8591886656359,557
-6319152.05378928,-19616.9112102091,-16.6957234246656,558
-6338785.46756606,-19633.4137767814,-16.5025665722787,559
-6358435.22390517,-19649.7563391086,-16.3425623271614,560
-6378101.1340749,-19665.910169729,-16.1538306204602,561
-6397783.04142377,-19681.9073488731,-15.9971791440621,562
-6417480.76154908,-19697.7201253111,-15.8127764379606,563
-6437194.14104638,-19713.3794972952,-15.6593719841912,564
-6456922.99974744,-19728.8587010596,-15.4792037643492,565
-6476667.18739258,-19744.187645141,-15.3289440814406,566
-6496426.52795713,-19759.340564548,-15.1529194070026,567
-6516200.87422627,-19774.3462691419,-15.0057045938447,568
-6535990.05423028,-19789.1800040137,-14.8337348718196,569
-6555793.92370107,-19803.8694707844,-14.6894667707384,570
-6575612.31463935,-19818.3909382867,-14.5214675022289,571
-6595445.08562249,-19832.7709831372,-14.3800448505208,572
-6615292.07256464,-19846.9869421497,-14.2159590125084,573
-6635153.1366974,-19861.0641327584,-14.0771906087175,574
-6655028.11813496,-19874.9814375583,-13.917304799892,575
-6674916.87929929,-19888.7611643309,-13.7797267725691,576
-6694819.26955616,-19902.3902568743,-13.6290925433859,577
-6714735.12927375,-19915.8597175833,-13.4694607090205,578
-6734664.35296398,-19929.2236902378,-13.3639726545662,579
-6754606.7699817,-19942.4170177188,-13.1933274809271,580
-6774562.25552906,-19955.4855473572,-13.0685296384618,581
-6794530.6606746,-19968.4051455362,-12.919598178938,582
-6814511.85847745,-19981.1978028538,-12.7926573175937,583
-6834505.70468416,-19993.8462067097,-12.648403855972,584
-6854512.07432703,-20006.3696428742,-12.5234361644834,585
-6874530.82663163,-20018.752304594,-12.3826617198065,586
-6894561.83883076,-20031.0121991355,-12.2598945414647,587
-6914604.97347829,-20043.1346475231,-12.1224483875558,588
-6934660.10995679,-20055.1364785032,-12.0018309801817,589
-6954727.11407493,-20067.0041181417,-11.8676396384835,590
-6974805.86729413,-20078.7532191947,-11.749101052992,591
-6994896.2386135,-20090.371319375,-11.6181001802906,592
-7014998.1115036,-20101.8728900999,-11.5015707248822,593
-7035111.35808991,-20113.2465863079,-11.3736962080002,594
-7055235.86378455,-20124.5056946408,-11.2591083329171,595
-7075371.50377886,-20135.6399943121,-11.1342996712774,596
-7095518.16535954,-20146.6615806753,-11.0215863632038,597
-7115675.72672326,-20157.561363725,-10.8997830497101,598
-7135844.07696844,-20168.3502451796,-10.7888814546168,599
-7156023.09723883,-20179.0202703886,-10.6700252089649,600
-7176212.6783817,-20189.5811428716,-10.5608724830672,601
-7196412.70443095,-20200.0260492442,-10.444906372577,602
-7216623.06792347,-20210.363492527,-10.3374432828277,603
-7236843.65572714,-20220.5878036618,-10.224311134778,604
-7257074.36200894,-20230.7062818073,-10.1184781454504,605
-7277315.07641817,-20240.7144092293,-10.008127422072,606
-7297565.69469508,-20250.6182769043,-9.90386767499149,607
-7317826.10921671,-20260.4145216318,-9.79624472744763,608
-7338096.21724182,-20270.1080251094,-9.69350347761065,609
-7358375.9138248,-20279.6965829823,-9.58855787292123,610
-7378665.09768845,-20289.1838636547,-9.48728067241609,611
-7398963.66651439,-20298.5688259359,-9.38496228121221,612
-7419271.52043804,-20307.8539236477,-9.28509771171957,613
-7439588.55971905,-20317.0392810078,-9.18535736016929,614
-7459914.68585501,-20326.1261359621,-9.08685495425016,615
-7480249.8016371,-20335.1157820895,-8.98964612744749,616
-7500593.80987452,-20344.0082374262,-8.89245533663779,617
-7520946.6158476,-20352.8059730753,-8.79773564916104,618
-7541308.12361346,-20361.5077658631,-8.7017927877605,619
-7561678.24095861,-20370.1173451487,-8.60957928560674,620
-7582056.87291026,-20378.6319516525,-8.51460650376976,621
-7602443.93057732,-20387.0576670552,-8.42571540270001,622
-7622839.31671532,-20395.3861379977,-8.32847094256431,623
