phi_LOS,f_D,f_D_dot,time
-3964262.74185951,6219.85521035083,-120.366767780855,200
-3958163.82247984,6098.9193796739,-120.935830676928,201
-3952186.41270637,5977.40977346664,-121.509606207255,202
-3946331.08484259,5855.32786377985,-122.081909686793,203
-3940598.38487409,5732.69996849867,-122.627895281184,204
-3934988.86215244,5609.52272165148,-123.17724684719,205
-3929503.0625948,5485.79955764301,-123.723164008465,206
-3924141.51088894,5361.55170585355,-124.247851789463,207
-3918904.72642909,5236.78445985308,-124.767246000469,208
-3913793.22068605,5111.50574303698,-125.278716816101,209
-3908807.5037864,4985.71689964924,-125.788843387738,210
-3903948.05991372,4859.44387268927,-126.273026959971,211
-3899215.3726434,4732.68727031397,-126.756602375302,212
-3894609.9214355,4605.45120790042,-127.236062413547,213
-3890132.16075993,4477.76067557465,-127.690532325767,214
-3885782.54279058,4349.61796934949,-128.142706225161,215
-3881561.514767,4221.02802357404,-128.589945775457,216
-3877469.49941521,4092.01535179419,-129.012671779841,217
-3873506.91568165,3962.583733554,-129.431618240196,218
-3869674.17668812,3832.73899353901,-129.844740014989,219
-3865971.67159602,3702.50509209512,-130.233901443891,220
-3862399.78435975,3571.88723627105,-130.617855824064,221
-3858958.89221054,3440.89214920951,-130.995087061543,222
-3855649.3489969,3309.54321364406,-131.348935565446,223
-3852471.50215125,3177.84684564359,-131.69636800047,224
-3849425.69092501,3045.81122624176,-132.035619401839,225
-3846512.23389286,2913.45703215105,-132.354194090702,226
-3843731.43962844,2780.79426442087,-132.662767730188,227
-3841083.60348057,2647.83614786435,-132.958116556518,228
-3838569.01289962,2514.59058095282,-133.24556691153,229
-3836187.93343338,2381.07946624327,-133.511114709545,230
-3833940.62130846,2247.31212491682,-133.767341326457,231
-3831827.32288243,2113.29842602741,-134.013698889408,232
-3829848.26374464,1979.05913779046,-134.239288236946,233
-3828003.65902016,1844.60472448403,-134.454413306434,234
-3826293.71305303,1709.94596712524,-134.658757358789,235
